3.758517190496482030e-01
-5.812968152612963957e-01
-2.673237873666833408e+00
-1.631285307236533422e+00
-1.405994879276357135e-01
-4.485272997171149689e-01
-1.515057707939282183e+00
-3.113766565815985210e+00
1.605311919185671288e+00
-4.039316953809706234e-01
