-2.327345499591372491e+00
-4.336680750094080494e+00
7.356390834750309304e-01
3.132197227251064753e+00
1.640180162527999030e+00
-3.112787565863385897e+00
3.157708185254221256e+00
1.633180207493001745e+00
2.164622693983867752e+00
1.612809931322513712e+00
